site,date_observed,genus,species,id,observer,date_entered,data_entry,dist_from_collar_raw,comments,dist_from_collar
Oak Collection,9/21/2018,Quercus,alba,862-34*1,Godlewski,9/21/2018,Godlewski,40.95,,40.95
Oak Collection,9/21/2018,Quercus,alba,134-U*61,Godlewski,9/21/2018,Godlewski,13.18,,13.20
Oak Collection,9/21/2018,Quercus,alba,134-U*60,Godlewski,9/21/2018,Godlewski,35.72,,35.70
Oak Collection,9/21/2018,Quercus,velutina,185-92*4,Godlewski,9/21/2018,Godlewski,90.32,,90.30
Oak Collection,9/21/2018,Quercus,velutina,185-92*5,Godlewski,9/21/2018,Godlewski,18.01,,18.00
Oak Collection,9/21/2018,Quercus,macrocarpa,4-35*1,Godlewski,9/21/2018,Godlewski,93.86,,93.85
Oak Collection,9/21/2018,Quercus,velutina,185-92*2,Godlewski,9/21/2018,Godlewski,89.03,,89.05
Oak Collection,9/21/2018,Quercus,alba,684-33*1,Godlewski,9/21/2018,Godlewski,27.11,,27.10
Oak Collection,9/21/2018,Quercus,alba,239-42*2,Godlewski,9/21/2018,Godlewski,34.9,,34.90
Oak Collection,9/21/2018,Quercus,rubra,292-64*1,Godlewski,9/21/2018,Godlewski,50.72,,50.70
Oak Collection,9/21/2018,Quercus,macrocarpa,138-U*1,Godlewski,9/21/2018,Godlewski,34.87,,34.85
Oak Collection,9/21/2018,Quercus,robur,180-93*7,Godlewski,9/21/2018,Godlewski,114.21,,114.20
Oak Collection,9/21/2018,Quercus,robur,180-93*8,Godlewski,9/21/2018,Godlewski,37.79,,37.80
Oak Collection,9/21/2018,Quercus,robur,180-93*9,Godlewski,9/21/2018,Godlewski,28.66,,28.65
Oak Collection,9/21/2018,Quercus,macrocarpa,138-U*6,Godlewski,9/21/2018,Godlewski,38.39,,38.40
Oak Collection,9/21/2018,Quercus,macrocarpa,808-51*1,Godlewski,9/21/2018,Godlewski,40.64,,40.65
Oak Collection,9/21/2018,Quercus,macrocarpa,138-U*7,Godlewski,9/21/2018,Godlewski,26.63,,26.65
Oak Collection,9/21/2018,Quercus,bicolor,214-91*1,Godlewski,9/21/2018,Godlewski,29.66,,29.65
Oak Collection,9/21/2018,Quercus,macrocarpa,1261-26*2,Godlewski,9/21/2018,Godlewski,26.64,,26.65
Oak Collection,9/21/2018,Quercus,macrocarpa,1261-26*1,Godlewski,9/21/2018,Godlewski,27.49,,27.50
Oak Collection,9/21/2018,Quercus,robur,255-99*1,Godlewski,9/21/2018,Godlewski,9999,Removed,9999.00
Oak Collection,9/21/2018,Quercus,alba,134-U*7,Godlewski,9/21/2018,Godlewski,9999,Memorial oak removed,9999.00
Oak Collection,9/21/2018,Quercus,macrocarpa,752-34*2,Godlewski,9/21/2018,Godlewski,13.11,,13.10
Oak Collection,9/21/2018,Quercus,macrocarpa,752-34*4,Godlewski,9/21/2018,Godlewski,22.22,,22.20
Oak Collection,9/27/2018,Quercus,rubra,64-92*1,Godlewski,9/27/2018,Godlewski,38.71,,38.70
Oak Collection,9/27/2018,Quercus,macrocarpa,138-U*4,Godlewski,9/27/2018,Godlewski,19.97,,19.95
Oak Collection,9/27/2018,Quercus,alba,134-U*6,Godlewski,9/27/2018,Godlewski,12.32,,12.30
Oak Collection,9/27/2018,Quercus,bicolor,513-25*1,Godlewski,9/27/2018,Godlewski,29.84,,29.85
Oak Collection,9/27/2018,Quercus,rubra,466-37*1,Godlewski,9/27/2018,Godlewski,999,Removed,999.00
Oak Collection,9/27/2018,Quercus,macrocarpa,2390-26*1,Godlewski,9/27/2018,Godlewski,22.16,,22.15
Oak Collection,9/27/2018,Quercus,macrocarpa,1516-35*1,Godlewski,9/27/2018,Godlewski,26.98,,27.00
Oak Collection,9/27/2018,Quercus,macrocarpa,2390-26*2,Godlewski,9/27/2018,Godlewski,17.22,,17.20
Oak Collection,9/27/2018,Quercus,alba,862-34*1,Godlewski,9/27/2018,Godlewski,40.88,,40.90
Oak Collection,9/27/2018,Quercus,alba,134-U*61,Godlewski,9/27/2018,Godlewski,13.12,,13.10
Oak Collection,9/27/2018,Quercus,alba,134-U*60,Godlewski,9/27/2018,Godlewski,37.94,,37.95
Oak Collection,9/27/2018,Quercus,velutina,185-92*4,Godlewski,9/27/2018,Godlewski,90.87,,90.85
Oak Collection,9/27/2018,Quercus,velutina,185-92*5,Godlewski,9/27/2018,Godlewski,18.64,,18.65
Oak Collection,9/27/2018,Quercus,macrocarpa,4-35*1,Godlewski,9/27/2018,Godlewski,94.17,,94.15
Oak Collection,9/27/2018,Quercus,velutina,185-92*2,Godlewski,9/27/2018,Godlewski,89.25,,89.25
Oak Collection,9/27/2018,Quercus,alba,684-33*1,Godlewski,9/27/2018,Godlewski,27.14,,27.15
Oak Collection,9/27/2018,Quercus,alba,239-42*2,Godlewski,9/27/2018,Godlewski,34.92,,34.90
Oak Collection,9/27/2018,Quercus,rubra,292-64*1,Godlewski,9/27/2018,Godlewski,50.78,,50.80
Oak Collection,9/27/2018,Quercus,macrocarpa,138-U*1,Godlewski,9/27/2018,Godlewski,35.13,,35.15
Oak Collection,9/27/2018,Quercus,robur,180-93*7,Godlewski,9/27/2018,Godlewski,114.27,,114.25
Oak Collection,9/27/2018,Quercus,robur,180-93*8,Godlewski,9/27/2018,Godlewski,38.15,,38.15
Oak Collection,9/27/2018,Quercus,robur,180-93*9,Godlewski,9/27/2018,Godlewski,28.68,,28.70
Oak Collection,9/27/2018,Quercus,macrocarpa,138-U*6,Godlewski,9/27/2018,Godlewski,38.72,,38.70
Oak Collection,9/27/2018,Quercus,macrocarpa,808-51*1,Godlewski,9/27/2018,Godlewski,40.83,,40.85
Oak Collection,9/27/2018,Quercus,macrocarpa,138-U*7,Godlewski,9/27/2018,Godlewski,27.16,,27.15
Oak Collection,9/27/2018,Quercus,bicolor,214-91*1,Godlewski,9/27/2018,Godlewski,29.78,,29.80
Oak Collection,9/27/2018,Quercus,macrocarpa,1261-26*2,Godlewski,9/27/2018,Godlewski,27.31,,27.30
Oak Collection,9/27/2018,Quercus,macrocarpa,1261-26*1,Godlewski,9/27/2018,Godlewski,27.54,,27.55
Oak Collection,9/27/2018,Quercus,robur,255-99*1,Godlewski,9/27/2018,Godlewski,9999,Removed,9999.00
Oak Collection,9/27/2018,Quercus,alba,134-U*7,Godlewski,9/27/2018,Godlewski,9999,Memorial oak removed,9999.00
Oak Collection,9/27/2018,Quercus,macrocarpa,752-34*2,Godlewski,9/27/2018,Godlewski,13.02,,13.00
Oak Collection,9/27/2018,Quercus,macrocarpa,752-34*4,Godlewski,9/27/2018,Godlewski,22.87,,22.85
Oak Collection,10/4/2018,Quercus,rubra,64-92*1,Godlewski,10/4/2018,Godlewski,39.25,,39.25
Oak Collection,10/4/2018,Quercus,macrocarpa,138-U*4,Godlewski,10/4/2018,Godlewski,20.9,,20.90
Oak Collection,10/4/2018,Quercus,alba,134-U*6,Godlewski,10/4/2018,Godlewski,12.74,,12.75
Oak Collection,10/4/2018,Quercus,bicolor,513-25*1,Godlewski,10/4/2018,Godlewski,30.36,,30.35
Oak Collection,10/4/2018,Quercus,rubra,466-37*1,Godlewski,10/4/2018,Godlewski,999,Removed,999.00
Oak Collection,10/4/2018,Quercus,macrocarpa,2390-26*1,Godlewski,10/4/2018,Godlewski,22.47,,22.45
Oak Collection,10/4/2018,Quercus,macrocarpa,1516-35*1,Godlewski,10/4/2018,Godlewski,27.04,,27.05
Oak Collection,10/4/2018,Quercus,macrocarpa,2390-26*2,Godlewski,10/4/2018,Godlewski,16.97,,16.95
Oak Collection,10/4/2018,Quercus,alba,862-34*1,Godlewski,10/4/2018,Godlewski,40.69,,40.70
Oak Collection,10/4/2018,Quercus,alba,134-U*61,Godlewski,10/4/2018,Godlewski,12.47,,12.45
Oak Collection,10/4/2018,Quercus,alba,134-U*60,Godlewski,10/4/2018,Godlewski,38.61,,38.60
Oak Collection,10/4/2018,Quercus,velutina,185-92*4,Godlewski,10/4/2018,Godlewski,91.35,,91.35
Oak Collection,10/4/2018,Quercus,velutina,185-92*5,Godlewski,10/4/2018,Godlewski,19.28,,19.30
Oak Collection,10/4/2018,Quercus,macrocarpa,4-35*1,Godlewski,10/4/2018,Godlewski,94.9,,94.90
Oak Collection,10/4/2018,Quercus,velutina,185-92*2,Godlewski,10/4/2018,Godlewski,89.36,185-92*2: Clip near spring,89.35
Oak Collection,10/4/2018,Quercus,alba,684-33*1,Godlewski,10/4/2018,Godlewski,27.22,,27.20
Oak Collection,10/4/2018,Quercus,alba,239-42*2,Godlewski,10/4/2018,Godlewski,35.05,,35.05
Oak Collection,10/4/2018,Quercus,rubra,292-64*1,Godlewski,10/4/2018,Godlewski,50.94,,50.95
Oak Collection,10/4/2018,Quercus,macrocarpa,138-U*1,Godlewski,10/4/2018,Godlewski,37.62,,37.60
Oak Collection,10/4/2018,Quercus,robur,180-93*7,Godlewski,10/4/2018,Godlewski,113.09,,113.10
Oak Collection,10/4/2018,Quercus,robur,180-93*8,Godlewski,10/4/2018,Godlewski,38.39,,38.40
Oak Collection,10/4/2018,Quercus,robur,180-93*9,Godlewski,10/4/2018,Godlewski,28.17,,28.15
Oak Collection,10/4/2018,Quercus,macrocarpa,138-U*6,Godlewski,10/4/2018,Godlewski,39.01,,39.00
Oak Collection,10/4/2018,Quercus,macrocarpa,808-51*1,Godlewski,10/4/2018,Godlewski,41,,41.00
Oak Collection,10/4/2018,Quercus,macrocarpa,138-U*7,Godlewski,10/4/2018,Godlewski,27.31,,27.30
Oak Collection,10/4/2018,Quercus,bicolor,214-91*1,Godlewski,10/4/2018,Godlewski,30.01,,30.00
Oak Collection,10/4/2018,Quercus,macrocarpa,1261-26*2,Godlewski,10/4/2018,Godlewski,27.76,,27.75
Oak Collection,10/4/2018,Quercus,macrocarpa,1261-26*1,Godlewski,10/4/2018,Godlewski,27.7,,27.70
Oak Collection,10/4/2018,Quercus,robur,255-99*1,Godlewski,10/4/2018,Godlewski,9999,Removed,9999.00
Oak Collection,10/4/2018,Quercus,alba,134-U*7,Godlewski,10/4/2018,Godlewski,9999,Memorial oak removed,9999.00
Oak Collection,10/4/2018,Quercus,macrocarpa,752-34*2,Godlewski,10/4/2018,Godlewski,13.08,,13.10
Oak Collection,10/4/2018,Quercus,macrocarpa,752-34*4,Godlewski,10/4/2018,Godlewski,23.13,,23.15
Oak Collection,10/12/2018,Quercus,rubra,64-92*1,Godlewski,10/12/2018,Godlewski,38.45,,38.45
Oak Collection,10/12/2018,Quercus,macrocarpa,138-U*4,Godlewski,10/12/2018,Godlewski,21.25,,21.25
Oak Collection,10/12/2018,Quercus,alba,134-U*6,Godlewski,10/12/2018,Godlewski,13.49,,13.50
Oak Collection,10/12/2018,Quercus,bicolor,513-25*1,Godlewski,10/12/2018,Godlewski,33.66,,33.65
Oak Collection,10/12/2018,Quercus,rubra,466-37*1,Godlewski,10/12/2018,Godlewski,999,Removed,999.00
Oak Collection,10/12/2018,Quercus,macrocarpa,2390-26*1,Godlewski,10/12/2018,Godlewski,22.02,,22.00
Oak Collection,10/12/2018,Quercus,macrocarpa,1516-35*1,Godlewski,10/12/2018,Godlewski,27.91,,27.90
Oak Collection,10/12/2018,Quercus,macrocarpa,2390-26*2,Godlewski,10/12/2018,Godlewski,17.78,,17.80
Oak Collection,10/12/2018,Quercus,alba,862-34*1,Godlewski,10/12/2018,Godlewski,41.65,,41.65
Oak Collection,10/12/2018,Quercus,alba,134-U*61,Godlewski,10/12/2018,Godlewski,33.65,134-U*61 had broken band. BZ went out and fixed it later that week.,33.65
Oak Collection,10/12/2018,Quercus,alba,134-U*60,Godlewski,10/12/2018,Godlewski,36.85,,36.85
Oak Collection,10/12/2018,Quercus,velutina,185-92*4,Godlewski,10/12/2018,Godlewski,91.39,,91.40
Oak Collection,10/12/2018,Quercus,velutina,185-92*5,Godlewski,10/12/2018,Godlewski,19.31,,19.30
Oak Collection,10/12/2018,Quercus,macrocarpa,4-35*1,Godlewski,10/12/2018,Godlewski,51.76,,51.75
Oak Collection,10/12/2018,Quercus,velutina,185-92*2,Godlewski,10/12/2018,Godlewski,90.39,,90.40
Oak Collection,10/12/2018,Quercus,alba,684-33*1,Godlewski,10/12/2018,Godlewski,29.07,,29.05
Oak Collection,10/12/2018,Quercus,alba,239-42*2,Godlewski,10/12/2018,Godlewski,36.39,,36.40
Oak Collection,10/12/2018,Quercus,rubra,292-64*1,Godlewski,10/12/2018,Godlewski,49.5,,49.50
Oak Collection,10/12/2018,Quercus,macrocarpa,138-U*1,Godlewski,10/12/2018,Godlewski,36.36,,36.35
Oak Collection,10/12/2018,Quercus,robur,180-93*7,Godlewski,10/12/2018,Godlewski,113.76,,113.75
Oak Collection,10/12/2018,Quercus,robur,180-93*8,Godlewski,10/12/2018,Godlewski,38.85,,38.85
Oak Collection,10/12/2018,Quercus,robur,180-93*9,Godlewski,10/12/2018,Godlewski,28.63,,28.65
Oak Collection,10/12/2018,Quercus,macrocarpa,138-U*6,Godlewski,10/12/2018,Godlewski,39.55,,39.55
Oak Collection,10/12/2018,Quercus,macrocarpa,808-51*1,Godlewski,10/12/2018,Godlewski,41.61,,41.60
Oak Collection,10/12/2018,Quercus,macrocarpa,138-U*7,Godlewski,10/12/2018,Godlewski,27.21,,27.20
Oak Collection,10/12/2018,Quercus,bicolor,214-91*1,Godlewski,10/12/2018,Godlewski,29.28,,29.30
Oak Collection,10/12/2018,Quercus,macrocarpa,1261-26*2,Godlewski,10/12/2018,Godlewski,27.77,,27.75
Oak Collection,10/12/2018,Quercus,macrocarpa,1261-26*1,Godlewski,10/12/2018,Godlewski,28.17,,28.15
Oak Collection,10/12/2018,Quercus,robur,255-99*1,Godlewski,10/12/2018,Godlewski,9999,Removed,9999.00
Oak Collection,10/12/2018,Quercus,alba,134-U*7,Godlewski,10/12/2018,Godlewski,9999,Memorial oak removed,9999.00
Oak Collection,10/12/2018,Quercus,macrocarpa,752-34*2,Godlewski,10/12/2018,Godlewski,13.93,,13.95
Oak Collection,10/12/2018,Quercus,macrocarpa,752-34*4,Godlewski,10/12/2018,Godlewski,24.54,,24.55
Oak Collection,10/19/2018,Quercus,rubra,64-92*1,Godlewski,10/19/2018,Godlewski,40.32,,40.30
Oak Collection,10/19/2018,Quercus,macrocarpa,138-U*4,Godlewski,10/19/2018,Godlewski,20.39,,20.40
Oak Collection,10/19/2018,Quercus,alba,134-U*6,Godlewski,10/19/2018,Godlewski,12.11,,12.10
Oak Collection,10/19/2018,Quercus,bicolor,513-25*1,Godlewski,10/19/2018,Godlewski,27.32,,27.30
Oak Collection,10/19/2018,Quercus,rubra,466-37*1,Godlewski,10/19/2018,Godlewski,999,Removed,999.00
Oak Collection,10/19/2018,Quercus,macrocarpa,2390-26*1,Godlewski,10/19/2018,Godlewski,21.65,,21.65
Oak Collection,10/19/2018,Quercus,macrocarpa,1516-35*1,Godlewski,10/19/2018,Godlewski,26.61,,26.60
Oak Collection,10/19/2018,Quercus,macrocarpa,2390-26*2,Godlewski,10/19/2018,Godlewski,17.17,,17.15
Oak Collection,10/19/2018,Quercus,alba,862-34*1,Godlewski,10/19/2018,Godlewski,40.78,,40.80
Oak Collection,10/19/2018,Quercus,alba,134-U*61,Godlewski,10/19/2018,Godlewski,13.86,,13.85
Oak Collection,10/19/2018,Quercus,alba,134-U*60,Godlewski,10/19/2018,Godlewski,34.12,,34.10
Oak Collection,10/19/2018,Quercus,velutina,185-92*4,Godlewski,10/19/2018,Godlewski,91.28,,91.30
Oak Collection,10/19/2018,Quercus,velutina,185-92*5,Godlewski,10/19/2018,Godlewski,19.54,,19.55
Oak Collection,10/19/2018,Quercus,macrocarpa,4-35*1,Godlewski,10/19/2018,Godlewski,37.81,,37.80
Oak Collection,10/19/2018,Quercus,velutina,185-92*2,Godlewski,10/19/2018,Godlewski,89.32,,89.30
Oak Collection,10/19/2018,Quercus,alba,684-33*1,Godlewski,10/19/2018,Godlewski,29.65,,29.65
Oak Collection,10/19/2018,Quercus,alba,239-42*2,Godlewski,10/19/2018,Godlewski,35.73,,35.75
Oak Collection,10/19/2018,Quercus,rubra,292-64*1,Godlewski,10/19/2018,Godlewski,51.25,,51.25
Oak Collection,10/19/2018,Quercus,macrocarpa,138-U*1,Godlewski,10/19/2018,Godlewski,35.33,,35.35
Oak Collection,10/19/2018,Quercus,robur,180-93*7,Godlewski,10/19/2018,Godlewski,112.94,,112.95
Oak Collection,10/19/2018,Quercus,robur,180-93*8,Godlewski,10/19/2018,Godlewski,37.69,,37.70
Oak Collection,10/19/2018,Quercus,robur,180-93*9,Godlewski,10/19/2018,Godlewski,28.15,,28.15
Oak Collection,10/19/2018,Quercus,macrocarpa,138-U*6,Godlewski,10/19/2018,Godlewski,38.99,,39.00
Oak Collection,10/19/2018,Quercus,macrocarpa,808-51*1,Godlewski,10/19/2018,Godlewski,41.72,,41.70
Oak Collection,10/19/2018,Quercus,macrocarpa,138-U*7,Godlewski,10/19/2018,Godlewski,26.59,,26.60
Oak Collection,10/19/2018,Quercus,bicolor,214-91*1,Godlewski,10/19/2018,Godlewski,29.25,,29.25
Oak Collection,10/19/2018,Quercus,macrocarpa,1261-26*2,Godlewski,10/19/2018,Godlewski,27.18,,27.20
Oak Collection,10/19/2018,Quercus,macrocarpa,1261-26*1,Godlewski,10/19/2018,Godlewski,27.56,,27.55
Oak Collection,10/19/2018,Quercus,robur,255-99*1,Godlewski,10/19/2018,Godlewski,9999,Removed,9999.00
Oak Collection,10/19/2018,Quercus,alba,134-U*7,Godlewski,10/19/2018,Godlewski,9999,Memorial oak removed,9999.00
Oak Collection,10/19/2018,Quercus,macrocarpa,752-34*2,Godlewski,10/19/2018,Godlewski,13.2,,13.20
Oak Collection,10/19/2018,Quercus,macrocarpa,752-34*4,Godlewski,10/19/2018,Godlewski,23.2,,23.20
Oak Collection,10/26/2018,Quercus,rubra,64-92*1,Godlewski,10/26/2018,Godlewski,39.94,,39.95
Oak Collection,10/26/2018,Quercus,macrocarpa,138-U*4,Godlewski,10/26/2018,Godlewski,20.47,,20.45
Oak Collection,10/26/2018,Quercus,alba,134-U*6,Godlewski,10/26/2018,Godlewski,12.87,,12.85
Oak Collection,10/26/2018,Quercus,bicolor,513-25*1,Godlewski,10/26/2018,Godlewski,28.69,,28.70
Oak Collection,10/26/2018,Quercus,rubra,466-37*1,Godlewski,10/26/2018,Godlewski,999,Removed,999.00
Oak Collection,10/26/2018,Quercus,macrocarpa,2390-26*1,Godlewski,10/26/2018,Godlewski,22.43,,22.45
Oak Collection,10/26/2018,Quercus,macrocarpa,1516-35*1,Godlewski,10/26/2018,Godlewski,27.52,,27.50
Oak Collection,10/26/2018,Quercus,macrocarpa,2390-26*2,Godlewski,10/26/2018,Godlewski,17.2,,17.20
Oak Collection,10/26/2018,Quercus,alba,862-34*1,Godlewski,10/26/2018,Godlewski,41.03,,41.05
Oak Collection,10/26/2018,Quercus,alba,134-U*61,Godlewski,10/26/2018,Godlewski,13.73,,13.75
Oak Collection,10/26/2018,Quercus,alba,134-U*60,Godlewski,10/26/2018,Godlewski,33.17,,33.15
Oak Collection,10/26/2018,Quercus,velutina,185-92*4,Godlewski,10/26/2018,Godlewski,91.63,,91.65
Oak Collection,10/26/2018,Quercus,velutina,185-92*5,Godlewski,10/26/2018,Godlewski,19.47,,19.45
Oak Collection,10/26/2018,Quercus,macrocarpa,4-35*1,Godlewski,10/26/2018,Godlewski,38.22,,38.20
Oak Collection,10/26/2018,Quercus,velutina,185-92*2,Godlewski,10/26/2018,Godlewski,89.25,,89.25
Oak Collection,10/26/2018,Quercus,alba,684-33*1,Godlewski,10/26/2018,Godlewski,29.64,,29.65
Oak Collection,10/26/2018,Quercus,alba,239-42*2,Godlewski,10/26/2018,Godlewski,35.48,,35.50
Oak Collection,10/26/2018,Quercus,rubra,292-64*1,Godlewski,10/26/2018,Godlewski,51.37,,51.35
Oak Collection,10/26/2018,Quercus,macrocarpa,138-U*1,Godlewski,10/26/2018,Godlewski,34.61,,34.60
Oak Collection,10/26/2018,Quercus,robur,180-93*7,Godlewski,10/26/2018,Godlewski,112.79,,112.80
Oak Collection,10/26/2018,Quercus,robur,180-93*8,Godlewski,10/26/2018,Godlewski,37.72,,37.70
Oak Collection,10/26/2018,Quercus,robur,180-93*9,Godlewski,10/26/2018,Godlewski,28.11,,28.10
Oak Collection,10/26/2018,Quercus,macrocarpa,138-U*6,Godlewski,10/26/2018,Godlewski,38.86,,38.85
Oak Collection,10/26/2018,Quercus,macrocarpa,808-51*1,Godlewski,10/26/2018,Godlewski,41.58,,41.60
Oak Collection,10/26/2018,Quercus,macrocarpa,138-U*7,Godlewski,10/26/2018,Godlewski,27.23,,27.25
Oak Collection,10/26/2018,Quercus,bicolor,214-91*1,Godlewski,10/26/2018,Godlewski,29.41,,29.40
Oak Collection,10/26/2018,Quercus,macrocarpa,1261-26*2,Godlewski,10/26/2018,Godlewski,27.18,,27.20
Oak Collection,10/26/2018,Quercus,macrocarpa,1261-26*1,Godlewski,10/26/2018,Godlewski,27.21,,27.20
Oak Collection,10/26/2018,Quercus,robur,255-99*1,Godlewski,10/26/2018,Godlewski,9999,Removed,9999.00
Oak Collection,10/26/2018,Quercus,alba,134-U*7,Godlewski,10/26/2018,Godlewski,9999,Memorial oak removed,9999.00
Oak Collection,10/26/2018,Quercus,macrocarpa,752-34*2,Godlewski,10/26/2018,Godlewski,13.82,,13.80
Oak Collection,10/26/2018,Quercus,macrocarpa,752-34*4,Godlewski,10/26/2018,Godlewski,23.18,,23.20
Oak Collection,11/2/2018,Quercus,rubra,64-92*1,Godlewski,11/2/2018,Godlewski,39.88,,39.90
Oak Collection,11/2/2018,Quercus,macrocarpa,138-U*4,Godlewski,11/2/2018,Godlewski,20.87,,20.85
Oak Collection,11/2/2018,Quercus,alba,134-U*6,Godlewski,11/2/2018,Godlewski,13.26,,13.25
Oak Collection,11/2/2018,Quercus,bicolor,513-25*1,Godlewski,11/2/2018,Godlewski,29.43,,29.45
Oak Collection,11/2/2018,Quercus,rubra,466-37*1,Godlewski,11/2/2018,Godlewski,999,Removed,999.00
Oak Collection,11/2/2018,Quercus,macrocarpa,2390-26*1,Godlewski,11/2/2018,Godlewski,23.62,,23.60
Oak Collection,11/2/2018,Quercus,macrocarpa,1516-35*1,Godlewski,11/2/2018,Godlewski,27.71,,27.70
Oak Collection,11/2/2018,Quercus,macrocarpa,2390-26*2,Godlewski,11/2/2018,Godlewski,17.3,,17.30
Oak Collection,11/2/2018,Quercus,alba,862-34*1,Godlewski,11/2/2018,Godlewski,41.1,,41.10
Oak Collection,11/2/2018,Quercus,alba,134-U*61,Godlewski,11/2/2018,Godlewski,13.31,,13.30
Oak Collection,11/2/2018,Quercus,alba,134-U*60,Godlewski,11/2/2018,Godlewski,32.11,,32.10
Oak Collection,11/2/2018,Quercus,velutina,185-92*4,Godlewski,11/2/2018,Godlewski,92.12,,92.10
Oak Collection,11/2/2018,Quercus,velutina,185-92*5,Godlewski,11/2/2018,Godlewski,19.51,,19.50
Oak Collection,11/2/2018,Quercus,macrocarpa,4-35*1,Godlewski,11/2/2018,Godlewski,38.83,,38.85
Oak Collection,11/2/2018,Quercus,velutina,185-92*2,Godlewski,11/2/2018,Godlewski,89.26,,89.25
Oak Collection,11/2/2018,Quercus,alba,684-33*1,Godlewski,11/2/2018,Godlewski,29.67,,29.65
Oak Collection,11/2/2018,Quercus,alba,239-42*2,Godlewski,11/2/2018,Godlewski,35.52,,35.50
Oak Collection,11/2/2018,Quercus,rubra,292-64*1,Godlewski,11/2/2018,Godlewski,51.65,,51.65
Oak Collection,11/2/2018,Quercus,macrocarpa,138-U*1,Godlewski,11/2/2018,Godlewski,34.49,,34.50
Oak Collection,11/2/2018,Quercus,robur,180-93*7,Godlewski,11/2/2018,Godlewski,112.7,,112.70
Oak Collection,11/2/2018,Quercus,robur,180-93*8,Godlewski,11/2/2018,Godlewski,37.84,,37.85
Oak Collection,11/2/2018,Quercus,robur,180-93*9,Godlewski,11/2/2018,Godlewski,27.91,,27.90
Oak Collection,11/2/2018,Quercus,macrocarpa,138-U*6,Godlewski,11/2/2018,Godlewski,38.89,,38.90
Oak Collection,11/2/2018,Quercus,macrocarpa,808-51*1,Godlewski,11/2/2018,Godlewski,41.53,,41.55
Oak Collection,11/2/2018,Quercus,macrocarpa,138-U*7,Godlewski,11/2/2018,Godlewski,27.58,,27.60
Oak Collection,11/2/2018,Quercus,bicolor,214-91*1,Godlewski,11/2/2018,Godlewski,30.12,,30.10
Oak Collection,11/2/2018,Quercus,macrocarpa,1261-26*2,Godlewski,11/2/2018,Godlewski,27.27,,27.25
Oak Collection,11/2/2018,Quercus,macrocarpa,1261-26*1,Godlewski,11/2/2018,Godlewski,27.72,,27.70
Oak Collection,11/2/2018,Quercus,robur,255-99*1,Godlewski,11/2/2018,Godlewski,9999,Removed,9999.00
Oak Collection,11/2/2018,Quercus,alba,134-U*7,Godlewski,11/2/2018,Godlewski,9999,Memorial oak removed,9999.00
Oak Collection,11/2/2018,Quercus,macrocarpa,752-34*2,Godlewski,11/2/2018,Godlewski,14.41,,14.40
Oak Collection,11/2/2018,Quercus,macrocarpa,752-34*4,Godlewski,11/2/2018,Godlewski,23.16,,23.15
Oak Collection,3/27/2019,Quercus,rubra,64-92*1,Zumwalde,3/27/2019,Zumwalde,40.59,Remarked all trees with yellow paint pen.,40.60
Oak Collection,3/27/2019,Quercus,macrocarpa,138-U*4,Zumwalde,3/27/2019,Zumwalde,19.74,Remarked all trees with yellow paint pen.,19.75
Oak Collection,3/27/2019,Quercus,alba,134-U*6,Zumwalde,3/27/2019,Zumwalde,11.17,Remarked all trees with yellow paint pen.,11.15
Oak Collection,3/27/2019,Quercus,bicolor,513-25*1,Zumwalde,3/27/2019,Zumwalde,31.75,Remarked all trees with yellow paint pen.,31.75
Oak Collection,3/27/2019,Quercus,rubra,466-37*1,Zumwalde,3/27/2019,Zumwalde,9999,Removed,9999.00
Oak Collection,3/27/2019,Quercus,macrocarpa,2390-26*1,Zumwalde,3/27/2019,Zumwalde,17.22,Remarked all trees with yellow paint pen.,17.20
Oak Collection,3/27/2019,Quercus,macrocarpa,1516-35*1,Zumwalde,3/27/2019,Zumwalde,25.62,Remarked all trees with yellow paint pen.,25.60
Oak Collection,3/27/2019,Quercus,macrocarpa,2390-26*2,Zumwalde,3/27/2019,Zumwalde,21.8,Remarked all trees with yellow paint pen.,21.80
Oak Collection,3/27/2019,Quercus,alba,862-34*1,Zumwalde,3/27/2019,Zumwalde,41.73,Remarked all trees with yellow paint pen.,41.75
Oak Collection,3/27/2019,Quercus,alba,134-U*61,Zumwalde,3/27/2019,Zumwalde,10.83,Remarked all trees with yellow paint pen.,10.85
Oak Collection,3/27/2019,Quercus,alba,134-U*60,Zumwalde,3/27/2019,Zumwalde,29.26,Remarked all trees with yellow paint pen.,29.25
Oak Collection,3/27/2019,Quercus,velutina,185-92*4,Zumwalde,3/27/2019,Zumwalde,94.81,Remarked all trees with yellow paint pen.,94.80
Oak Collection,3/27/2019,Quercus,velutina,185-92*5,Zumwalde,3/27/2019,Zumwalde,18.88,Remarked all trees with yellow paint pen.,18.90
Oak Collection,3/27/2019,Quercus,macrocarpa,4-35*1,Zumwalde,3/27/2019,Zumwalde,36.2,Remarked all trees with yellow paint pen.,36.20
Oak Collection,3/27/2019,Quercus,velutina,185-92*2,Zumwalde,3/27/2019,Zumwalde,88.65,Remarked all trees with yellow paint pen.,88.65
Oak Collection,3/27/2019,Quercus,alba,684-33*1,Zumwalde,3/27/2019,Zumwalde,26.88,Remarked all trees with yellow paint pen.,26.90
Oak Collection,3/27/2019,Quercus,alba,239-42*2,Zumwalde,3/27/2019,Zumwalde,36.45,Remarked all trees with yellow paint pen.,36.45
